velocity,altitude,accel_x,accel_y,accel_z,temperature,pressure,latitude,longitude,sinyal_gücü,paket_no,paket_kaybi,vertical_velocity,gyro_x,gyro_y,gyro_z,timestamp
1.9,0,-0.4,-3.3,-9.86,-1.9,1013.7,39.906564,32.806152,-90.3,1253,0.5,3.5,-4.56,-1.07,-2.27,14:51:39.154
2.5,0,3.7,-0.48,-7.36,-1.7,1014.4,39.906551,32.806152,-102.1,1254,1.3,2.4,2.71,-6.13,-0.16,14:51:39.255
0.8,0,2.83,-0.29,-9.71,-1.2,1012.5,39.906553,32.806168,-103.8,1255,0.8,0.6,-2.19,12.93,0.08,14:51:39.360
0,6.7,-1.23,-3.37,-10.14,-1.1,1012.7,39.906536,32.806141,-91.2,1256,0.2,0.8,-6.0,3.6,1.11,14:51:39.486
0,20.1,-1.26,-2.1,-11.55,-1.5,1010.8,39.906604,32.806155,-88.6,1257,1.7,-0.5,-11.96,2.01,3.14,14:51:39.600
0,29.7,0.24,3.09,-12.14,-1.7,1009.3,39.906583,32.80613,-94.7,1258,0.9,0.6,-8.47,-3.1,-2.22,14:51:39.717
0,39.2,0.49,-1.03,-9.85,-2.4,1008.9,39.906576,32.806163,-97.4,1259,0.9,-0.1,3.12,-8.27,0.57,14:51:39.851
0,46.5,2.59,-2.8,-9.02,-1.9,1008.4,39.906558,32.806156,-87.0,1260,1.6,-0.0,1.4,-7.81,6.87,14:51:40.042
0,54.2,1.77,-2.25,-7.9,-1.3,1006.9,39.906571,32.806158,-97.7,1261,1.2,0.5,6.87,0.0,1.65,14:51:40.149
0,97.4,-2.42,-0.28,-8.73,-2.1,1001.4,39.906587,32.806175,-102.1,1262,1.1,0.3,2.7,4.75,-1.31,14:51:40.262
0,102.6,-0.43,-0.24,-11.92,-2.5,1000.4,39.906553,32.806129,-99.8,1263,0.6,0.9,-3.42,-1.69,2.15,14:51:40.372
0,114.5,2.05,-5.04,-9.81,-2.1,1000.0,39.906544,32.806144,-92.5,1264,1.1,-0.2,-0.91,3.48,-7.32,14:51:40.487
0,123.1,-2.43,-0.69,-7.97,-2.2,998.4,39.906545,32.806182,-90.0,1265,1.9,-0.0,12.57,9.79,-0.29,14:51:40.593
0,154.0,5.4,-0.01,-10.7,-2.2,995.5,39.90657,32.80618,-91.6,1266,0.6,0.3,-1.76,-1.71,2.14,14:51:40.708
0,189.1,0.91,-5.04,-7.84,-2.7,990.4,39.906533,32.806182,-103.4,1267,0.1,0.2,-3.73,-6.34,-8.95,14:51:40.813
0,173.4,-2.51,-3.17,-7.98,-2.8,991.8,39.906585,32.806156,-87.6,1268,0.4,-1.4,6.06,-2.0,1.77,14:51:40.916
0,183.1,3.62,-1.8,-10.42,-3.0,992.3,39.906573,32.806159,-103.2,1269,1.4,-0.8,-3.31,-2.91,-2.57,14:51:41.017
0,201.4,0.69,-4.86,-11.71,-2.1,989.2,39.906554,32.806151,-96.9,1270,1.9,-0.6,6.54,4.83,5.59,14:51:41.119
0,219.8,-4.06,0.83,-9.85,-3.0,987.0,39.906573,32.806137,-90.2,1271,0.7,-1.2,-1.54,8.1,-3.39,14:51:41.222
0,234.6,0.54,-1.07,-9.96,-3.0,984.8,39.906573,32.806177,-89.4,1272,0.5,-0.4,-5.82,-0.1,-2.64,14:51:41.328
0,241.9,-0.12,-0.91,-12.08,-3.5,985.1,39.906573,32.80617,-92.9,1273,1.8,1.4,-1.35,8.3,7.24,14:51:41.428
0,247.2,0.03,-0.41,-9.76,-3.4,984.4,39.906578,32.806161,-92.8,1274,1.3,0.5,-1.31,-1.96,-2.4,14:51:41.529
0,261.9,1.33,-1.32,-9.12,-3.2,982.2,39.906566,32.806223,-102.5,1275,1.8,-1.3,-2.94,-2.09,-7.83,14:51:41.630
0,295.7,-3.06,0.71,-8.79,-3.2,978.8,39.906611,32.806163,-92.9,1276,1.8,-1.3,11.53,-2.88,-0.79,14:51:41.730
0,302.7,-0.23,-1.8,-9.09,-3.7,977.5,39.906579,32.806176,-85.5,1277,1.6,0.1,-5.83,-1.64,1.45,14:51:41.831
0,320.2,3.02,-1.56,-10.33,-3.5,975.4,39.906584,32.806169,-87.7,1278,0.1,1.0,1.42,2.9,-3.41,14:51:41.932
0,331.7,5.38,-0.01,-10.47,-3.8,974.6,39.906593,32.806182,-104.1,1279,1.8,1.0,-5.52,-1.81,3.92,14:51:42.033
0,335.2,-0.2,5.71,-9.31,-3.7,974.2,39.906591,32.806225,-99.1,1280,1.5,-0.2,-1.51,-1.21,-4.15,14:51:42.134
0,353.9,0.43,1.64,-10.12,-3.7,972.3,39.906553,32.806205,-104.1,1281,0.1,-1.0,5.19,4.5,3.19,14:51:42.234
0,364.9,0.23,-3.07,-10.49,-3.9,970.3,39.906553,32.806171,-100.4,1282,0.7,-1.3,-0.03,2.4,6.4,14:51:42.335
0,381.2,0.55,1.97,-10.34,-4.1,968.9,39.906606,32.806181,-87.6,1283,0.0,-0.6,-3.06,8.76,-2.14,14:51:42.436
0,401.3,1.87,1.98,-9.9,-4.5,966.7,39.906592,32.806133,-86.5,1284,0.3,-0.9,-2.91,6.61,3.72,14:51:42.537
0,412.8,-3.8,0.73,-11.12,-3.7,964.7,39.906627,32.806197,-98.6,1285,1.4,-0.1,9.81,6.96,-1.35,14:51:42.637
0,426.2,-2.74,-0.71,-11.59,-4.0,963.2,39.9066,32.806134,-102.6,1286,2.0,0.5,2.07,-1.46,-2.57,14:51:42.738
0,441.6,0.43,4.05,-9.0,-4.2,962.5,39.906591,32.806169,-94.7,1287,0.6,-0.8,-0.74,-2.06,0.12,14:51:42.839
0,449.2,3.81,-0.65,-9.63,-4.1,960.9,39.906626,32.806188,-96.6,1288,0.9,-0.5,2.5,-3.38,2.68,14:51:42.940
0,474.5,1.19,-0.8,-11.69,-4.3,957.7,39.906557,32.80618,-87.2,1289,1.7,-1.4,-2.7,-1.75,-7.11,14:51:43.040
0,479.7,-0.93,-1.04,-9.88,-4.7,957.3,39.906575,32.806213,-85.6,1290,0.8,-1.7,-5.78,5.34,3.83,14:51:43.141
0,485.0,1.29,-2.16,-9.8,-4.3,956.6,39.906576,32.806176,-89.7,1291,1.8,0.4,8.41,-0.22,5.75,14:51:43.242
0,506.2,1.36,2.22,-8.77,-4.5,954.5,39.906595,32.806213,-101.7,1292,0.0,-1.2,2.92,4.59,-5.74,14:51:43.343
0,525.4,0.62,0.41,-9.12,-4.4,952.5,39.906553,32.80619,-102.4,1293,1.7,-0.6,0.42,-5.65,-7.43,14:51:43.444
0,533.6,4.07,0.27,-8.68,-4.9,951.6,39.906569,32.806179,-104.2,1294,1.8,0.9,-9.21,-1.25,5.1,14:51:43.544
0,541.0,2.75,-2.73,-12.01,-4.9,950.8,39.906595,32.806223,-102.8,1295,0.8,0.2,-4.69,2.67,2.19,14:51:43.645
0,538.2,1.86,1.29,-11.66,-5.1,951.3,39.906614,32.806178,-85.4,1296,0.3,-1.4,0.48,4.55,3.09,14:51:43.746
0,574.3,2.06,1.21,-9.24,-5.0,946.6,39.90661,32.806215,-89.6,1297,0.7,2.4,-8.72,6.69,2.49,14:51:43.847
0,596.1,-2.38,-0.71,-8.78,-4.8,945.2,39.906603,32.80618,-100.8,1298,1.9,0.4,-3.09,2.32,-1.43,14:51:43.948
0,601.8,-1.9,-0.26,-9.01,-5.2,943.8,39.906586,32.806234,-104.0,1299,1.3,0.1,3.87,-13.09,-0.83,14:51:44.048
0,598.5,2.48,-0.38,-11.51,-5.2,943.7,39.906656,32.806172,-87.9,1300,1.4,-0.4,-3.96,8.3,-0.96,14:51:44.149
0,613.4,5.83,0.81,-11.76,-5.1,942.9,39.906606,32.806178,-100.6,1301,1.1,-0.8,-2.7,4.38,2.6,14:51:44.250
0,653.0,1.58,-0.8,-10.98,-5.7,938.2,39.906619,32.806219,-101.5,1302,1.9,-0.8,4.75,1.18,-5.52,14:51:44.350
0,641.9,-2.65,-1.81,-8.43,-5.4,939.3,39.906588,32.80622,-94.9,1303,0.1,-0.6,1.72,-3.24,7.71,14:51:44.451
0,650.6,-1.11,-3.55,-12.45,-5.5,938.3,39.906648,32.806205,-93.3,1304,0.1,1.0,4.15,-1.51,0.62,14:51:44.554
0,670.3,0.85,2.9,-7.8,-5.5,936.8,39.906576,32.806198,-97.0,1305,0.2,-0.4,5.06,-4.3,-0.4,14:51:44.655
0,715.4,0.08,-0.54,-10.65,-6.4,931.0,39.906631,32.806183,-104.0,1306,0.6,-0.5,1.24,5.15,0.28,14:51:44.756
0,710.5,-1.42,0.04,-8.86,-5.5,932.4,39.906592,32.806208,-91.8,1307,1.9,-1.1,-1.88,-3.39,6.41,14:51:44.856
0,730.6,-0.57,-2.67,-8.01,-6.4,930.9,39.906589,32.806211,-101.7,1308,0.3,-0.2,0.13,2.89,3.53,14:51:44.957
0,713.3,1.68,-2.04,-11.32,-6.2,931.4,39.906614,32.806213,-104.3,1309,0.8,0.4,-3.98,-8.74,0.41,14:51:45.058
0,750.4,0.07,-2.24,-10.62,-6.2,928.4,39.906631,32.806244,-89.9,1310,0.7,-1.1,-6.16,3.68,5.37,14:51:45.159
0,766.1,-1.35,0.6,-8.87,-5.7,925.7,39.906622,32.806212,-89.8,1311,0.5,-0.1,-1.51,6.23,7.54,14:51:45.259
0,771.3,-2.71,-3.26,-8.53,-6.1,924.8,39.906622,32.806225,-95.2,1312,1.6,0.8,0.82,1.6,-0.73,14:51:45.360
0,788.8,0.15,0.07,-11.82,-6.2,922.6,39.90662,32.806187,-92.8,1313,1.0,1.3,2.67,11.22,10.78,14:51:45.460
0,791.4,-0.79,1.11,-11.2,-6.7,923.3,39.906632,32.806268,-102.6,1314,0.5,1.9,-1.74,-1.29,2.03,14:51:45.561
0,810.3,-3.23,-0.32,-10.17,-6.4,920.9,39.906659,32.806217,-97.9,1315,0.6,0.3,-1.27,4.6,0.82,14:51:45.663
0,843.2,0.73,3.93,-10.23,-6.4,918.1,39.906638,32.806246,-85.9,1316,1.3,0.8,-3.96,-0.4,-6.89,14:51:45.763
0,861.9,4.06,1.09,-9.22,-6.7,914.6,39.90664,32.80621,-97.0,1317,1.2,-0.3,-3.8,9.1,-6.71,14:51:45.864
0,864.6,4.81,3.76,-10.11,-6.1,915.5,39.906624,32.806207,-99.0,1318,0.8,-0.8,2.54,-3.97,-4.03,14:51:45.964
0,862.5,0.49,1.94,-10.31,-6.7,916.2,39.906659,32.806202,-91.8,1319,0.3,0.2,-2.81,-6.15,-3.72,14:51:46.065
0,884.3,2.74,-0.59,-9.29,-6.9,913.3,39.906618,32.806215,-102.5,1320,1.2,-0.9,5.05,-5.24,-8.66,14:51:46.166
0,903.9,1.42,1.51,-10.86,-6.5,910.2,39.906623,32.806214,-95.4,1321,0.8,-1.4,5.14,1.74,0.9,14:51:46.266
0,911.3,-0.02,-1.6,-10.13,-6.8,909.6,39.906646,32.806199,-91.2,1322,1.0,1.1,6.63,1.52,-4.33,14:51:46.367
0,917.3,2.11,4.44,-8.23,-6.7,909.3,39.906601,32.806198,-103.8,1323,1.4,-1.2,-1.79,-6.44,-4.6,14:51:46.468
0,939.3,-2.88,-1.86,-8.0,-6.8,907.0,39.90665,32.806242,-88.8,1324,0.8,1.0,-5.38,7.9,-3.02,14:51:46.569
0,944.9,1.02,-2.28,-10.2,-7.2,906.5,39.906625,32.806223,-92.5,1325,0.4,-0.1,5.51,1.04,3.4,14:51:46.670
0,961.2,0.73,2.35,-11.39,-7.1,905.3,39.906651,32.806212,-89.3,1326,0.5,-0.0,-4.5,-3.98,1.01,14:51:46.771
0,965.0,0.28,0.22,-11.14,-7.3,904.4,39.906616,32.806216,-88.5,1327,1.9,0.7,8.35,4.36,-3.82,14:51:46.872
0,993.0,-3.74,1.78,-10.43,-7.8,901.6,39.906644,32.806242,-97.0,1328,1.6,1.7,4.02,0.82,-0.95,14:51:46.973
0,988.6,1.43,-2.74,-11.23,-6.9,902.1,39.906629,32.806187,-96.7,1329,1.3,-0.5,4.26,5.45,-4.88,14:51:47.073
0,1021.8,0.86,-2.61,-9.35,-7.7,898.1,39.906674,32.806257,-86.4,1330,1.8,-2.2,0.89,6.73,-0.76,14:51:47.174
0,1014.9,-0.12,2.2,-7.45,-7.0,898.9,39.906598,32.806206,-97.4,1331,0.5,0.3,-5.78,0.49,-0.08,14:51:47.275
0,1024.7,-0.98,-3.05,-8.48,-7.4,898.5,39.906655,32.806237,-104.7,1332,1.2,0.7,5.86,-8.43,-7.26,14:51:47.378
0,1049.0,0.11,1.65,-11.27,-7.4,895.0,39.906628,32.806218,-85.8,1333,0.4,-0.4,4.63,1.79,0.7,14:51:47.478
0,1080.8,-4.87,-0.36,-11.16,-8.3,891.7,39.906636,32.806227,-102.1,1334,0.4,-0.0,4.84,-2.93,0.91,14:51:47.579
0,1080.9,-0.35,-0.97,-9.5,-7.8,892.0,39.906642,32.806197,-88.3,1335,0.3,-1.4,-1.96,-2.91,-2.34,14:51:47.680
0,1093.8,-4.69,-3.28,-7.56,-7.7,890.8,39.906652,32.806239,-102.6,1336,1.0,-0.1,0.93,-1.65,3.06,14:51:47.781
0,1123.2,1.84,-0.57,-10.93,-8.7,888.1,39.906658,32.80626,-93.8,1337,1.1,-0.7,-0.07,-4.95,-6.03,14:51:47.882
0,1128.4,5.41,-2.06,-8.71,-8.1,886.9,39.906595,32.806252,-93.6,1338,1.7,1.1,3.66,6.79,2.06,14:51:47.983
0,1152.4,1.71,-3.46,-8.74,-8.5,885.5,39.90666,32.806215,-100.6,1339,1.7,-0.6,-7.7,3.92,3.23,14:51:48.084
0,1151.6,-1.73,-2.64,-8.94,-8.4,885.3,39.906652,32.806265,-99.2,1340,1.8,1.0,-5.59,-3.86,7.43,14:51:48.185
0,1142.0,-2.92,-1.09,-9.53,-8.4,886.4,39.906616,32.806236,-90.6,1341,2.0,1.3,1.39,3.81,-8.52,14:51:48.286
0,1157.9,1.61,-0.7,-9.45,-8.2,884.8,39.906638,32.80623,-102.7,1342,1.2,0.6,7.75,0.91,0.4,14:51:48.387
0,1172.5,2.13,1.26,-7.77,-8.5,882.9,39.906624,32.80624,-89.5,1343,0.0,-0.4,-6.87,0.69,2.23,14:51:48.487
0,1188.3,0.53,-2.0,-9.16,-8.9,880.8,39.906632,32.806265,-95.1,1344,0.7,0.2,4.4,-0.59,-0.85,14:51:48.588
0,1208.5,-0.05,0.71,-11.38,-9.0,878.8,39.906618,32.806258,-98.1,1345,0.9,-1.5,-6.54,9.63,10.39,14:51:48.688
0,1222.5,2.96,1.22,-8.11,-8.8,877.4,39.90664,32.806275,-103.7,1346,1.0,-0.7,1.98,0.61,8.36,14:51:48.789
0,1234.8,4.49,2.46,-10.28,-8.9,875.8,39.906684,32.806252,-100.5,1347,1.8,-0.7,0.24,4.78,-12.79,14:51:48.890
0,1248.6,-2.41,2.78,-9.67,-9.0,875.0,39.906626,32.806227,-85.7,1348,1.6,0.5,4.58,12.27,4.85,14:51:48.991
0,1261.3,1.81,-1.16,-9.25,-9.1,873.6,39.906605,32.806251,-86.5,1349,1.5,0.4,1.16,-5.38,8.07,14:51:49.092
0,1268.2,-0.45,-3.33,-10.22,-9.4,872.1,39.906662,32.806255,-100.9,1350,1.9,0.8,-11.22,-5.8,-7.33,14:51:49.193
0,1300.7,-3.2,-2.48,-10.82,-8.7,870.1,39.906645,32.806273,-93.6,1351,1.6,-1.1,-2.79,-5.81,0.3,14:51:49.293
0,1319.4,0.97,-0.88,-9.99,-9.6,867.3,39.906677,32.806275,-104.8,1352,1.7,-1.1,-6.17,-5.01,3.06,14:51:49.394
0,1320.8,1.59,5.14,-9.45,-8.9,868.3,39.90665,32.806268,-102.3,1353,1.0,1.1,-5.97,-4.41,-8.1,14:51:49.495
0,1325.2,0.11,0.28,-10.45,-9.6,867.5,39.90663,32.806248,-102.1,1354,0.0,0.3,5.01,11.82,4.33,14:51:49.596
0,1340.9,-2.97,2.12,-8.96,-9.5,865.2,39.90664,32.806221,-93.5,1355,0.5,0.2,-1.63,2.14,6.35,14:51:49.697
0,1331.9,0.67,1.56,-8.67,-9.2,866.2,39.906657,32.806251,-104.7,1356,0.5,0.9,7.31,5.26,3.67,14:51:49.798
0,1361.1,-0.5,-0.28,-12.28,-9.5,863.3,39.906659,32.806268,-92.1,1357,0.8,-1.7,-9.0,-2.36,-1.81,14:51:49.898
0,1364.9,-2.77,-0.45,-9.62,-9.9,862.7,39.906674,32.806245,-102.5,1358,0.7,0.2,-1.18,-3.2,0.02,14:51:49.999
0,1391.4,3.21,-0.52,-9.59,-9.8,859.8,39.906684,32.806241,-87.6,1359,1.5,0.2,9.47,-3.07,1.36,14:51:50.100
0,1407.0,1.27,2.06,-9.9,-10.2,858.5,39.906639,32.806236,-101.9,1360,1.4,-1.5,7.26,-1.83,4.16,14:51:50.201
0,1426.6,0.18,-1.09,-9.75,-10.4,857.4,39.906714,32.806293,-95.2,1361,0.1,1.0,-4.34,1.88,-1.18,14:51:50.301
0,1443.6,2.15,-2.87,-7.93,-10.6,855.2,39.90666,32.806279,-86.9,1362,0.2,-0.1,0.77,3.21,1.11,14:51:50.402
0,1421.4,-0.41,0.22,-9.76,-9.9,857.3,39.906642,32.80625,-85.8,1363,0.4,0.1,0.44,-0.67,2.42,14:51:50.503
0,1445.1,-6.15,-1.85,-9.18,-10.5,854.5,39.906682,32.806237,-88.5,1364,0.6,0.4,1.54,-0.87,-3.33,14:51:50.604
0,1462.9,4.18,-0.16,-9.29,-10.3,852.8,39.906691,32.806254,-87.2,1365,1.3,-2.0,2.43,-7.9,1.33,14:51:50.704
0,1481.6,1.34,2.84,-9.73,-10.4,852.1,39.906705,32.806254,-96.0,1366,0.4,0.5,0.01,2.84,-0.79,14:51:50.805
0,1471.6,0.18,0.33,-10.86,-10.3,852.8,39.906648,32.806305,-98.7,1367,1.7,0.1,4.81,-3.51,-7.1,14:51:50.906
0,1485.8,-2.13,1.08,-10.73,-10.5,850.3,39.906675,32.806268,-86.1,1368,1.1,-0.3,2.26,-8.08,0.75,14:51:51.007
0,1507.3,-4.75,2.85,-9.5,-10.5,848.2,39.90668,32.806288,-87.7,1369,0.3,2.3,-2.17,-2.24,6.91,14:51:51.107
0,1524.8,2.9,-0.41,-11.55,-10.7,846.7,39.906681,32.806287,-102.9,1370,0.7,0.7,-0.11,3.64,-8.4,14:51:51.208
0,1540.5,3.84,-2.37,-10.24,-10.7,845.1,39.906667,32.806282,-88.4,1371,1.6,-0.3,1.26,3.29,-3.78,14:51:51.308
0,1564.1,-0.38,0.61,-8.72,-10.5,842.5,39.906696,32.806271,-100.9,1372,0.0,0.2,-0.03,9.71,-7.31,14:51:51.409
0,1565.2,-1.75,2.08,-10.11,-10.7,841.4,39.906666,32.806276,-94.2,1373,1.7,1.2,1.98,6.01,3.77,14:51:51.510
0,1563.0,-4.04,2.72,-9.08,-10.9,842.5,39.906709,32.806272,-92.4,1374,1.9,-1.5,-4.61,-4.63,1.03,14:51:51.611
0,1588.2,-1.05,0.68,-12.26,-11.0,840.1,39.906658,32.806252,-103.8,1375,0.2,0.7,1.44,12.31,12.42,14:51:51.712
0,1589.7,-2.94,2.43,-10.8,-11.3,839.7,39.90669,32.806297,-88.4,1376,0.3,-0.5,-9.18,1.76,-2.34,14:51:51.813
0,1584.8,-4.98,0.45,-10.97,-11.6,841.3,39.906691,32.806276,-90.2,1377,0.5,1.8,11.23,-2.19,4.34,14:51:51.914
0,1622.5,4.1,-1.0,-11.82,-11.4,837.1,39.906693,32.806277,-96.9,1378,1.3,-0.2,-2.94,2.09,10.69,14:51:52.015
0,1613.8,2.23,1.95,-10.79,-11.4,836.9,39.906682,32.806278,-85.1,1379,0.7,-1.4,-1.47,2.1,6.41,14:51:52.115
0,1636.3,2.61,-0.83,-7.87,-10.7,835.5,39.906704,32.806264,-85.5,1380,1.1,-2.0,4.22,3.85,2.02,14:51:52.216
0,1651.6,1.21,-0.96,-10.35,-11.6,834.8,39.906669,32.806309,-102.6,1381,1.4,-1.2,4.76,7.03,-3.91,14:51:52.317
0,1658.2,3.56,0.15,-8.37,-11.7,834.1,39.906691,32.806291,-103.5,1382,1.3,-1.5,2.65,-2.58,-4.59,14:51:52.417
0,1654.8,4.82,-2.61,-7.03,-11.0,834.5,39.906695,32.806312,-101.1,1383,1.2,2.3,8.36,5.18,7.29,14:51:52.518
0,1671.2,0.15,1.08,-10.1,-11.5,832.0,39.906673,32.806285,-97.5,1384,1.4,1.0,-0.55,5.35,4.36,14:51:52.619
0,1684.9,4.54,-4.15,-12.39,-11.5,831.1,39.906646,32.806278,-87.6,1385,0.4,0.2,6.61,-13.06,5.12,14:51:52.720
0,1707.0,-0.2,-0.6,-8.23,-11.5,828.6,39.906686,32.806257,-90.7,1386,0.7,-1.5,0.97,3.22,5.04,14:51:52.821
0,1717.0,3.32,-2.22,-9.54,-12.0,827.3,39.906728,32.806271,-96.6,1387,0.4,1.5,8.38,-2.47,5.51,14:51:52.924
0,1725.8,4.69,1.27,-12.93,-11.6,827.5,39.906698,32.806274,-90.9,1388,0.6,-1.0,-3.85,4.16,-10.47,14:51:53.025
0,1732.5,-3.49,3.65,-10.41,-11.9,826.3,39.906662,32.806313,-92.8,1389,1.5,-0.4,1.69,-3.46,6.53,14:51:53.125
0,1753.5,-4.5,-0.75,-9.8,-11.8,824.6,39.906714,32.806271,-102.2,1390,0.4,1.3,1.87,-9.59,0.7,14:51:53.226
0,1738.8,-1.73,0.37,-9.27,-12.2,825.0,39.906681,32.80629,-100.2,1391,0.2,0.8,-3.46,4.55,5.01,14:51:53.327
0,1753.9,0.71,-0.55,-10.79,-11.9,823.6,39.906671,32.806316,-90.8,1392,0.5,0.2,-0.25,-0.41,1.11,14:51:53.428
0,1778.2,-1.61,4.17,-9.99,-12.1,822.2,39.906711,32.806292,-91.2,1393,0.3,-1.2,14.47,-4.06,3.67,14:51:53.529
0,1796.9,1.46,-1.07,-7.99,-12.3,820.6,39.906709,32.806293,-91.2,1394,1.1,0.6,-3.08,-4.68,-1.67,14:51:53.630
0,1807.4,-1.51,3.19,-7.88,-12.0,819.5,39.906743,32.806317,-103.9,1395,0.5,-0.4,-2.39,-1.32,-8.51,14:51:53.731
0,1805.6,2.02,3.18,-9.7,-12.2,819.5,39.906684,32.806343,-104.2,1396,1.2,0.2,1.31,-6.1,-9.27,14:51:53.832
0,1823.6,-3.99,-0.03,-9.5,-12.6,817.7,39.906671,32.806309,-94.3,1397,1.0,-0.7,1.12,5.75,-8.28,14:51:53.932
0,1825.0,-2.28,-3.87,-11.68,-12.1,818.1,39.906685,32.806293,-100.4,1398,1.5,0.0,-3.37,-4.49,-0.3,14:51:54.033
0,1843.2,-0.74,2.24,-9.43,-12.8,816.1,39.906665,32.806353,-92.1,1399,0.6,-0.6,3.16,-5.2,-3.64,14:51:54.134
0,1832.8,-1.35,-0.72,-10.24,-12.3,816.3,39.906701,32.806307,-91.8,1400,1.2,0.8,-5.93,-1.96,-7.1,14:51:54.235
0,1840.8,0.45,-1.1,-10.86,-12.6,815.8,39.906732,32.806287,-98.7,1401,1.6,-1.2,-4.01,-2.98,-6.8,14:51:54.335
0,1862.2,-2.19,1.47,-10.04,-13.3,813.5,39.906687,32.806293,-91.9,1402,2.0,1.4,5.66,-1.25,1.54,14:51:54.436
0,1896.7,3.16,2.75,-9.75,-12.9,810.5,39.906688,32.806287,-92.5,1403,0.1,0.3,-0.72,6.75,-9.69,14:51:54.537
0,1899.7,-2.29,2.4,-11.27,-12.8,810.8,39.906684,32.806322,-89.8,1404,0.6,0.6,5.14,-3.99,1.82,14:51:54.637
0,1903.1,2.56,-1.83,-9.9,-13.2,809.5,39.906701,32.80627,-103.9,1405,1.3,-1.1,1.7,-4.09,0.53,14:51:54.738
0,1915.3,0.68,-2.54,-10.07,-12.7,809.1,39.906695,32.806307,-104.2,1406,1.9,-0.8,2.66,-2.14,-0.79,14:51:54.839
0,1927.5,-1.14,-2.31,-10.36,-13.2,807.8,39.906741,32.806295,-92.1,1407,0.3,0.1,3.18,2.77,-7.22,14:51:54.939
0,1958.9,-0.76,-0.62,-10.78,-14.0,804.4,39.90672,32.806312,-97.4,1408,1.4,-1.7,-1.73,5.35,-0.48,14:51:55.040
0,1935.8,1.36,0.6,-7.06,-13.6,807.0,39.90666,32.806315,-93.6,1409,1.6,-1.9,-8.5,16.92,1.4,14:51:55.140
0,1949.4,-1.72,1.61,-9.47,-13.6,805.7,39.906684,32.806301,-103.8,1410,0.9,0.3,-0.82,-8.42,-0.81,14:51:55.241
0,1963.1,-2.89,0.06,-9.25,-13.7,804.3,39.906718,32.806329,-85.8,1411,1.0,0.5,-5.14,-1.12,-2.22,14:51:55.341
0,1969.5,4.14,-0.34,-10.32,-13.5,803.5,39.906698,32.806346,-93.2,1412,1.3,0.1,-4.93,0.66,2.29,14:51:55.442
0,1979.4,-1.35,-3.58,-10.34,-13.1,803.2,39.906727,32.806288,-85.5,1413,0.6,-0.4,-1.73,1.11,4.03,14:51:55.543
0,2003.9,-0.54,-2.66,-8.96,-13.4,799.9,39.906719,32.806329,-92.6,1414,0.5,1.3,-1.95,10.6,-1.51,14:51:55.644
0,2006.4,-1.06,1.83,-10.4,-13.6,799.9,39.906729,32.806344,-90.8,1415,0.3,1.5,3.46,-0.94,3.07,14:51:55.745
0,1994.8,-2.68,0.09,-11.25,-13.2,801.4,39.906736,32.80633,-102.7,1416,1.8,0.9,2.33,1.6,1.26,14:51:55.845
0,2022.6,-2.67,0.16,-9.62,-13.9,799.0,39.906726,32.80629,-85.6,1417,1.9,-0.0,-6.03,7.88,3.83,14:51:55.947
0,2035.8,-1.35,2.41,-8.84,-13.5,797.0,39.906734,32.806315,-101.1,1418,1.2,-0.1,6.4,-5.73,-0.29,14:51:56.047
0,2032.2,1.68,4.32,-10.14,-14.2,797.8,39.906705,32.806343,-99.4,1419,1.8,1.0,-5.24,7.42,-0.33,14:51:56.149
0,2058.5,-3.4,2.32,-10.86,-14.4,795.8,39.906705,32.806315,-95.5,1420,1.9,-0.9,0.23,-4.92,6.49,14:51:56.250
0,2061.7,2.5,4.29,-10.16,-14.0,795.0,39.906704,32.806318,-91.1,1421,1.2,-0.0,-2.64,-2.92,6.78,14:51:56.351
0,2087.7,-0.88,0.26,-7.13,-14.4,793.1,39.906707,32.806308,-91.1,1422,1.0,-1.9,3.8,-5.54,-8.03,14:51:56.452
0,2085.8,-1.89,-0.17,-13.47,-13.1,792.8,39.906689,32.80634,-89.2,1423,1.2,0.1,-4.97,5.72,3.04,14:51:56.552
0,2079.0,0.08,-1.02,-9.91,-13.6,793.2,39.906745,32.806328,-101.2,1424,1.4,-1.5,-6.66,-1.44,3.22,14:51:56.653
0,2095.3,4.71,1.7,-11.03,-14.4,792.0,39.906706,32.806347,-101.7,1425,1.5,0.5,-16.43,-0.05,1.71,14:51:56.754
0,2113.8,-1.14,-1.1,-10.82,-13.9,790.5,39.906684,32.806316,-100.4,1426,1.4,0.2,2.64,-2.35,-1.89,14:51:56.854
0,2123.3,0.19,0.89,-9.19,-14.1,788.8,39.906728,32.806328,-87.0,1427,1.9,0.3,4.22,-1.59,-4.24,14:51:56.955
0,2121.7,-0.1,0.01,-9.54,-14.3,789.4,39.906706,32.806336,-100.6,1428,2.0,0.0,-6.42,-4.76,4.42,14:51:57.055
0,2133.1,2.65,-0.68,-10.35,-13.7,789.2,39.906736,32.806312,-88.8,1429,1.2,-0.0,0.03,3.45,4.24,14:51:57.156
0,2130.4,0.11,-3.0,-9.11,-14.5,788.5,39.906753,32.806336,-92.8,1430,0.8,-0.5,0.4,-4.11,-3.37,14:51:57.257
0,2143.4,2.78,-2.31,-11.62,-14.7,787.7,39.906719,32.806328,-90.8,1431,1.5,1.1,5.71,7.79,9.3,14:51:57.358
